ID,Class
3179,Perth
3180,Perth
3181,Perth
3182,Sydney
3183,Brisbane
3184,Perth
3185,Melbourne
3186,Sydney
3187,Sydney
3188,Melbourne
3189,Brisbane
3190,Perth
3191,Brisbane
3192,Brisbane
3193,Melbourne
3194,Perth
3195,Sydney
3196,Perth
3197,Brisbane
3198,Sydney
3199,Perth
3200,Perth
3201,Perth
3202,Perth
3203,Brisbane
3204,Sydney
3205,Melbourne
3206,Sydney
3207,Melbourne
3208,Brisbane
3209,Sydney
3210,Melbourne
3211,Melbourne
3212,Brisbane
3213,Sydney
3214,Sydney
3215,Melbourne
3216,Brisbane
3217,Perth
3218,Brisbane
3219,Brisbane
3220,Melbourne
3221,Sydney
3222,Perth
3223,Melbourne
3224,Melbourne
3225,Brisbane
3226,Melbourne
3227,Sydney
3228,Brisbane
3229,Perth
3230,Perth
3231,Perth
3232,Melbourne
3233,Brisbane
3234,Sydney
3235,Perth
3236,Perth
3237,Brisbane
3238,Sydney
3239,Melbourne
3240,Brisbane
3241,Brisbane
3242,Perth
3243,Brisbane
3244,Melbourne
3245,Perth
3246,Sydney
3247,Sydney
3248,Perth
3249,Melbourne
3250,Brisbane
3251,Brisbane
3252,Brisbane
3253,Sydney
3254,Brisbane
3255,Melbourne
3256,Sydney
3257,Brisbane
3258,Brisbane
3259,Perth
3260,Brisbane
3261,Brisbane
3262,Melbourne
3263,Melbourne
3264,Melbourne
3265,Brisbane
3266,Perth
3267,Sydney
3268,Melbourne
3269,Melbourne
3270,Brisbane
3271,Sydney
3272,Melbourne
3273,Perth
3274,Melbourne
3275,Perth
3276,Brisbane
3277,Perth
3278,Perth
3279,Perth
3280,Melbourne
3281,Sydney
3282,Sydney
3283,Sydney
3284,Perth
3285,Melbourne
3286,Melbourne
3287,Brisbane
3288,Melbourne
3289,Sydney
3290,Melbourne
3291,Melbourne
3292,Sydney
3293,Perth
3294,Brisbane
3295,Perth
3296,Brisbane
3297,Melbourne
3298,Sydney
3299,Perth
3300,Sydney
3301,Sydney
3302,Sydney
3303,Perth
3304,Perth
3305,Perth
3306,Brisbane
3307,Perth
3308,Brisbane
3309,Melbourne
3310,Melbourne
3311,Brisbane
3312,Melbourne
3313,Perth
3314,Sydney
3315,Sydney
3316,Melbourne
3317,Melbourne
3318,Perth
3319,Sydney
3320,Brisbane
3321,Melbourne
3322,Sydney
3323,Perth
3324,Perth
3325,Sydney
3326,Brisbane
3327,Perth
3328,Melbourne
3329,Perth
3330,Brisbane
3331,Perth
3332,Brisbane
3333,Sydney
3334,Melbourne
3335,Brisbane
3336,Perth
3337,Melbourne
3338,Sydney
3339,Brisbane
3340,Melbourne
3341,Brisbane
3342,Melbourne
3343,Sydney
3344,Sydney
3345,Melbourne
3346,Melbourne
3347,Sydney
3348,Brisbane
3349,Perth
3350,Brisbane
3351,Perth
3352,Perth
3353,Melbourne
3354,Brisbane
3355,Perth
3356,Brisbane
3357,Melbourne
3358,Perth
3359,Sydney
3360,Perth
3361,Brisbane
3362,Brisbane
3363,Melbourne
3364,Sydney
3365,Brisbane
3366,Melbourne
3367,Brisbane
3368,Melbourne
3369,Melbourne
3370,Melbourne
3371,Melbourne
3372,Sydney
3373,Sydney
3374,Perth
3375,Brisbane
3376,Melbourne
3377,Melbourne
3378,Sydney
3379,Melbourne
3380,Melbourne
3381,Brisbane
3382,Melbourne
3383,Sydney
3384,Melbourne
3385,Brisbane
3386,Sydney
3387,Perth
3388,Brisbane
3389,Sydney
3390,Sydney
3391,Sydney
3392,Perth
3393,Sydney
3394,Brisbane
3395,Perth
3396,Melbourne
3397,Perth
3398,Perth
3399,Melbourne
3400,Sydney
3401,Melbourne
3402,Melbourne
3403,Melbourne
3404,Sydney
3405,Melbourne
3406,Sydney
3407,Sydney
3408,Perth
3409,Brisbane
3410,Sydney
3411,Sydney
3412,Perth
3413,Melbourne
3414,Sydney
3415,Sydney
3416,Melbourne
3417,Brisbane
3418,Sydney
3419,Sydney
3420,Brisbane
3421,Melbourne
3422,Brisbane
3423,Brisbane
3424,Sydney
3425,Perth
3426,Melbourne
3427,Melbourne
3428,Melbourne
3429,Brisbane
3430,Brisbane
3431,Sydney
3432,Melbourne
3433,Melbourne
3434,Brisbane
3435,Brisbane
3436,Brisbane
3437,Sydney
3438,Melbourne
3439,Sydney
3440,Melbourne
3441,Brisbane
3442,Sydney
3443,Melbourne
3444,Melbourne
3445,Perth
3446,Melbourne
3447,Brisbane
3448,Sydney
3449,Perth
3450,Sydney
3451,Perth
3452,Brisbane
3453,Perth
3454,Sydney
3455,Melbourne
3456,Sydney
3457,Brisbane
3458,Sydney
3459,Melbourne
3460,Sydney
3461,Brisbane
3462,Perth
3463,Perth
3464,Perth
3465,Brisbane
3466,Perth
3467,Melbourne
3468,Melbourne
3469,Brisbane
3470,Perth
3471,Melbourne
3472,Sydney
3473,Sydney
3474,Brisbane
3475,Sydney
3476,Sydney
3477,Melbourne
3478,Brisbane
3479,Brisbane
3480,Perth
3481,Perth
3482,Melbourne
3483,Brisbane
3484,Melbourne
3485,Brisbane
3486,Perth
3487,Perth
3488,Perth
3489,Brisbane
3490,Sydney
3491,Brisbane
3492,Melbourne
3493,Melbourne
3494,Brisbane
3495,Brisbane
3496,Sydney
3497,Brisbane
3498,Sydney
3499,Melbourne
3500,Melbourne
3501,Perth
3502,Sydney
3503,Sydney
3504,Perth
3505,Sydney
3506,Sydney
3507,Sydney
3508,Melbourne
3509,Melbourne
3510,Sydney
3511,Melbourne
3512,Sydney
3513,Sydney
3514,Brisbane
3515,Brisbane
3516,Sydney
3517,Sydney
3518,Perth
3519,Brisbane
3520,Sydney
3521,Melbourne
3522,Perth
3523,Brisbane
3524,Perth
3525,Sydney
3526,Brisbane
3527,Sydney
3528,Sydney
3529,Perth
3530,Melbourne
3531,Brisbane
3532,Perth
3533,Perth
3534,Sydney
3535,Brisbane
3536,Sydney
3537,Brisbane
3538,Perth
3539,Brisbane
3540,Brisbane
3541,Perth
3542,Perth
3543,Sydney
3544,Perth
3545,Sydney
3546,Perth
3547,Brisbane
3548,Brisbane
3549,Perth
3550,Sydney
3551,Brisbane
3552,Brisbane
3553,Melbourne
3554,Brisbane
3555,Brisbane
3556,Perth
3557,Perth
3558,Melbourne
3559,Sydney
3560,Perth
3561,Sydney
3562,Melbourne
3563,Perth
3564,Sydney
3565,Perth
3566,Melbourne
3567,Brisbane
3568,Perth
3569,Brisbane
3570,Sydney
3571,Brisbane
3572,Melbourne
3573,Brisbane
3574,Melbourne
3575,Brisbane
3576,Brisbane
3577,Sydney
3578,Perth
3579,Sydney
3580,Brisbane
3581,Brisbane
3582,Brisbane
3583,Sydney
3584,Brisbane
3585,Sydney
3586,Melbourne
3587,Melbourne
3588,Brisbane
3589,Brisbane
3590,Sydney
3591,Sydney
3592,Melbourne
3593,Perth
3594,Sydney
3595,Brisbane
3596,Sydney
3597,Brisbane
3598,Perth
3599,Perth
3600,Perth
3601,Perth
3602,Melbourne
3603,Sydney
3604,Perth
3605,Melbourne
3606,Sydney
3607,Perth
3608,Melbourne
3609,Melbourne
3610,Brisbane
3611,Brisbane
3612,Sydney
3613,Perth
3614,Brisbane
3615,Melbourne
3616,Sydney
3617,Melbourne
3618,Sydney
3619,Brisbane
3620,Melbourne
3621,Melbourne
3622,Perth
3623,Brisbane
3624,Perth
3625,Melbourne
3626,Brisbane
3627,Brisbane
3628,Perth
3629,Melbourne
3630,Brisbane
3631,Brisbane
3632,Perth
3633,Brisbane
3634,Perth
3635,Brisbane
3636,Perth
3637,Melbourne
3638,Sydney
3639,Brisbane
3640,Melbourne
3641,Brisbane
3642,Sydney
3643,Perth
3644,Melbourne
3645,Sydney
3646,Brisbane
3647,Brisbane
3648,Sydney
3649,Sydney
3650,Perth
3651,Sydney
3652,Brisbane
3653,Sydney
3654,Perth
3655,Brisbane
3656,Melbourne
3657,Melbourne
3658,Perth
3659,Brisbane
3660,Brisbane
3661,Sydney
3662,Melbourne
3663,Perth
3664,Perth
3665,Brisbane
3666,Brisbane
3667,Brisbane
3668,Brisbane
3669,Brisbane
3670,Brisbane
3671,Perth
3672,Perth
3673,Melbourne
3674,Perth
3675,Sydney
3676,Sydney
3677,Sydney
3678,Melbourne
3679,Brisbane
3680,Sydney
3681,Melbourne
3682,Brisbane
3683,Brisbane
3684,Brisbane
3685,Brisbane
3686,Perth
3687,Perth
3688,Sydney
3689,Brisbane
3690,Melbourne
3691,Brisbane
3692,Sydney
3693,Melbourne
3694,Melbourne
3695,Brisbane
3696,Perth
3697,Sydney
3698,Perth
3699,Brisbane
3700,Sydney
3701,Melbourne
3702,Sydney
3703,Melbourne
3704,Melbourne
3705,Melbourne
3706,Sydney
3707,Brisbane
3708,Perth
3709,Sydney
3710,Melbourne
3711,Sydney
3712,Perth
3713,Perth
3714,Brisbane
3715,Sydney
3716,Brisbane
3717,Melbourne
3718,Perth
3719,Melbourne
3720,Brisbane
3721,Sydney
3722,Brisbane
3723,Perth
3724,Sydney
3725,Perth
3726,Melbourne
3727,Sydney
3728,Perth
3729,Sydney
3730,Sydney
3731,Sydney
3732,Brisbane
3733,Sydney
3734,Sydney
3735,Brisbane
3736,Melbourne
3737,Brisbane
3738,Sydney
3739,Perth
3740,Sydney
3741,Sydney
3742,Melbourne
3743,Sydney
3744,Perth
3745,Sydney
3746,Sydney
3747,Brisbane
3748,Brisbane
3749,Brisbane
3750,Melbourne
3751,Perth
3752,Brisbane
3753,Sydney
3754,Brisbane
3755,Melbourne
3756,Perth
3757,Sydney
3758,Perth
3759,Brisbane
3760,Sydney
3761,Melbourne
3762,Sydney
3763,Brisbane
3764,Sydney
3765,Sydney
3766,Sydney
3767,Brisbane
3768,Melbourne
3769,Perth
3770,Brisbane
3771,Melbourne
3772,Melbourne
3773,Melbourne
3774,Perth
3775,Sydney
3776,Sydney
3777,Brisbane
3778,Sydney
3779,Perth
3780,Perth
3781,Melbourne
3782,Perth
3783,Sydney
3784,Sydney
3785,Perth
3786,Perth
3787,Sydney
3788,Perth
3789,Brisbane
3790,Brisbane
3791,Perth
3792,Melbourne
3793,Brisbane
3794,Perth
3795,Sydney
3796,Sydney
3797,Brisbane
3798,Brisbane
3799,Brisbane
3800,Brisbane
3801,Brisbane
3802,Melbourne
3803,Perth
3804,Brisbane
3805,Melbourne
3806,Melbourne
3807,Sydney
3808,Brisbane
3809,Brisbane
3810,Perth
3811,Melbourne
3812,Melbourne
3813,Melbourne
3814,Melbourne
3815,Melbourne
3816,Sydney
3817,Brisbane
3818,Brisbane
3819,Sydney
3820,Brisbane
3821,Perth
3822,Melbourne
3823,Brisbane
3824,Perth
3825,Melbourne
3826,Melbourne
3827,Sydney
3828,Perth
3829,Melbourne
3830,Brisbane
3831,Perth
3832,Sydney
3833,Brisbane
3834,Sydney
3835,Melbourne
3836,Sydney
3837,Brisbane
3838,Brisbane
3839,Perth
3840,Perth
3841,Perth
3842,Perth
3843,Melbourne
3844,Melbourne
3845,Brisbane
3846,Brisbane
3847,Melbourne
3848,Sydney
3849,Sydney
3850,Perth
3851,Sydney
3852,Melbourne
3853,Brisbane
3854,Sydney
3855,Brisbane
3856,Melbourne
3857,Brisbane
3858,Brisbane
3859,Melbourne
3860,Melbourne
3861,Brisbane
3862,Perth
3863,Melbourne
3864,Brisbane
3865,Perth
3866,Sydney
3867,Sydney
3868,Sydney
3869,Brisbane
3870,Sydney
3871,Brisbane
3872,Brisbane
3873,Brisbane
3874,Brisbane
3875,Brisbane
3876,Melbourne
3877,Perth
3878,Melbourne
3879,Brisbane
3880,Melbourne
3881,Perth
3882,Sydney
3883,Sydney
3884,Perth
3885,Perth
3886,Brisbane
3887,Perth
3888,Brisbane
3889,Brisbane
3890,Brisbane
3891,Perth
3892,Sydney
3893,Melbourne
3894,Sydney
3895,Sydney
3896,Perth
3897,Sydney
3898,Sydney
3899,Melbourne
3900,Melbourne
3901,Perth
3902,Brisbane
3903,Perth
3904,Brisbane
3905,Perth
3906,Perth
3907,Sydney
3908,Perth
3909,Sydney
3910,Brisbane
3911,Sydney
3912,Brisbane
3913,Sydney
3914,Brisbane
3915,Melbourne
3916,Sydney
3917,Melbourne
3918,Sydney
3919,Brisbane
3920,Sydney
3921,Sydney
3922,Sydney
3923,Perth
3924,Sydney
3925,Sydney
3926,Brisbane
3927,Sydney
3928,Brisbane
3929,Melbourne
3930,Melbourne
3931,Brisbane
3932,Melbourne
3933,Sydney
3934,Brisbane
3935,Brisbane
3936,Sydney
3937,Melbourne
3938,Brisbane
3939,Perth
3940,Brisbane
3941,Perth
3942,Brisbane
3943,Perth
3944,Sydney
3945,Brisbane
3946,Perth
3947,Melbourne
3948,Sydney
3949,Sydney
3950,Perth
3951,Sydney
3952,Perth
3953,Brisbane
3954,Sydney
3955,Perth
3956,Sydney
3957,Perth
3958,Sydney
3959,Melbourne
3960,Melbourne
3961,Brisbane
3962,Perth
3963,Sydney
3964,Brisbane
3965,Perth
3966,Melbourne
3967,Perth
3968,Perth
3969,Brisbane
3970,Perth
3971,Sydney
3972,Sydney
3973,Sydney
3974,Sydney
3975,Brisbane
3976,Brisbane
3977,Melbourne
3978,Melbourne
3979,Brisbane
3980,Brisbane
3981,Sydney
3982,Brisbane
3983,Perth
3984,Melbourne
3985,Brisbane
3986,Perth
3987,Perth
3988,Melbourne
3989,Brisbane
3990,Sydney
3991,Melbourne
3992,Brisbane
3993,Brisbane
3994,Melbourne
3995,Perth
3996,Brisbane
3997,Melbourne
3998,Melbourne
3999,Perth
31000,Brisbane
31001,Melbourne
31002,Melbourne
31003,Sydney
31004,Brisbane
31005,Melbourne
31006,Melbourne
31007,Sydney
31008,Melbourne
31009,Perth
31010,Brisbane
31011,Perth
31012,Perth
31013,Sydney
31014,Brisbane
31015,Sydney
31016,Brisbane
31017,Perth
31018,Sydney
31019,Melbourne
31020,Melbourne
31021,Melbourne
31022,Perth
31023,Sydney
31024,Perth
31025,Brisbane
31026,Sydney
31027,Perth
31028,Melbourne
31029,Perth
31030,Perth
31031,Brisbane
31032,Sydney
31033,Sydney
31034,Sydney
31035,Brisbane
31036,Brisbane
31037,Melbourne
31038,Brisbane
31039,Melbourne
31040,Perth
31041,Melbourne
31042,Sydney
31043,Perth
31044,Brisbane
31045,Melbourne
31046,Melbourne
31047,Sydney
31048,Brisbane
31049,Perth
31050,Perth
31051,Perth
31052,Brisbane
31053,Sydney
31054,Brisbane
31055,Melbourne
31056,Brisbane
31057,Melbourne
31058,Sydney
31059,Melbourne
31060,Brisbane
31061,Brisbane
31062,Melbourne
31063,Brisbane
31064,Sydney
31065,Sydney
31066,Sydney
31067,Melbourne
31068,Brisbane
31069,Melbourne
31070,Perth
31071,Melbourne
31072,Melbourne
31073,Sydney
31074,Sydney
31075,Perth
31076,Perth
31077,Perth
31078,Sydney
31079,Brisbane
31080,Sydney
31081,Brisbane
31082,Perth
31083,Perth
31084,Melbourne
31085,Sydney
31086,Perth
31087,Brisbane
31088,Brisbane
31089,Sydney
31090,Perth
31091,Perth
31092,Perth
31093,Perth
31094,Sydney
31095,Melbourne
31096,Melbourne
31097,Brisbane
31098,Perth
31099,Perth
31100,Perth
31101,Sydney
31102,Sydney
31103,Sydney
31104,Sydney
31105,Perth
31106,Sydney
31107,Brisbane
31108,Melbourne
31109,Brisbane
31110,Brisbane
31111,Sydney
31112,Brisbane
31113,Perth
31114,Brisbane
31115,Perth
31116,Brisbane
31117,Perth
31118,Sydney
31119,Sydney
31120,Melbourne
31121,Sydney
31122,Brisbane
31123,Melbourne
31124,Perth
31125,Brisbane
31126,Brisbane
31127,Melbourne
31128,Perth
31129,Melbourne
31130,Sydney
31131,Perth
31132,Melbourne
31133,Sydney
31134,Brisbane
31135,Sydney
31136,Sydney
31137,Brisbane
31138,Melbourne
31139,Sydney
31140,Brisbane
31141,Sydney
31142,Sydney
31143,Sydney
31144,Brisbane
31145,Brisbane
31146,Perth
31147,Melbourne
31148,Sydney
31149,Melbourne
31150,Perth
31151,Melbourne
31152,Melbourne
31153,Brisbane
31154,Sydney
31155,Perth
31156,Sydney
31157,Perth
31158,Brisbane
31159,Sydney
31160,Brisbane
31161,Brisbane
31162,Melbourne
31163,Perth
31164,Brisbane
31165,Melbourne
31166,Sydney
31167,Sydney
31168,Melbourne
31169,Brisbane
31170,Perth
31171,Brisbane
31172,Brisbane
31173,Brisbane
31174,Sydney
31175,Sydney
31176,Perth
31177,Perth
31178,Brisbane
31179,Perth
31180,Sydney
31181,Melbourne
31182,Melbourne
31183,Sydney
31184,Perth
31185,Sydney
31186,Melbourne
31187,Sydney
31188,Brisbane
31189,Melbourne
31190,Perth
31191,Perth
31192,Perth
31193,Melbourne
31194,Perth
31195,Perth
31196,Sydney
31197,Melbourne
31198,Brisbane
31199,Melbourne
31200,Brisbane
31201,Sydney
31202,Sydney
31203,Sydney
31204,Sydney
31205,Brisbane
31206,Sydney
31207,Perth
31208,Perth
31209,Brisbane
31210,Brisbane
31211,Melbourne
31212,Perth
31213,Perth
31214,Brisbane
31215,Brisbane
31216,Brisbane
31217,Melbourne
31218,Brisbane
31219,Sydney
31220,Melbourne
31221,Sydney
31222,Brisbane
31223,Perth
31224,Perth
31225,Perth
31226,Brisbane
31227,Perth
31228,Brisbane
31229,Melbourne
31230,Melbourne
31231,Sydney
31232,Sydney
31233,Brisbane
31234,Sydney
31235,Brisbane
31236,Brisbane
31237,Melbourne
31238,Sydney
31239,Brisbane
31240,Sydney
31241,Perth
31242,Perth
31243,Sydney
31244,Melbourne
31245,Sydney
31246,Melbourne
31247,Sydney
31248,Perth
31249,Melbourne
31250,Brisbane
31251,Brisbane
31252,Perth
31253,Melbourne
31254,Brisbane
31255,Melbourne
31256,Melbourne
31257,Brisbane
31258,Perth
31259,Sydney
31260,Perth
31261,Brisbane
31262,Brisbane
31263,Perth
31264,Melbourne
31265,Melbourne
31266,Perth
31267,Perth
31268,Sydney
31269,Melbourne
31270,Sydney
31271,Melbourne
31272,Perth
31273,Perth
31274,Melbourne
31275,Melbourne
31276,Sydney
31277,Perth
31278,Brisbane
31279,Perth
31280,Perth
31281,Brisbane
31282,Melbourne
31283,Melbourne
31284,Perth
31285,Perth
31286,Sydney
31287,Perth
31288,Sydney
31289,Perth
31290,Brisbane
31291,Brisbane
31292,Perth
31293,Brisbane
31294,Sydney
31295,Brisbane
31296,Melbourne
31297,Perth
31298,Brisbane
31299,Sydney
31300,Perth
31301,Perth
31302,Brisbane
31303,Brisbane
31304,Melbourne
31305,Sydney
31306,Sydney
31307,Perth
31308,Perth
31309,Sydney
31310,Brisbane
31311,Brisbane
31312,Sydney
31313,Perth
31314,Perth
31315,Brisbane
31316,Perth
31317,Brisbane
31318,Brisbane
31319,Brisbane
31320,Perth
31321,Brisbane
31322,Perth
31323,Brisbane
31324,Perth
31325,Sydney
31326,Brisbane
31327,Brisbane
31328,Melbourne
31329,Brisbane
31330,Sydney
31331,Brisbane
31332,Melbourne
31333,Sydney
31334,Melbourne
31335,Brisbane
31336,Melbourne
31337,Melbourne
31338,Melbourne
31339,Perth
31340,Melbourne
31341,Sydney
31342,Brisbane
31343,Perth
31344,Sydney
31345,Melbourne
31346,Sydney
31347,Brisbane
31348,Brisbane
31349,Melbourne
31350,Sydney
31351,Melbourne
31352,Brisbane
31353,Sydney
31354,Brisbane
31355,Melbourne
31356,Sydney
31357,Brisbane
31358,Sydney
31359,Melbourne
31360,Perth
31361,Perth
31362,Sydney
31363,Brisbane
31364,Sydney
31365,Perth
31366,Sydney
31367,Perth
31368,Perth
31369,Melbourne
31370,Brisbane
31371,Melbourne
31372,Melbourne
31373,Perth
31374,Melbourne
31375,Melbourne
31376,Sydney
31377,Perth
31378,Melbourne
31379,Melbourne
31380,Melbourne
31381,Brisbane
31382,Melbourne
31383,Perth
31384,Brisbane
31385,Melbourne
31386,Brisbane
31387,Brisbane
31388,Perth
31389,Sydney
31390,Brisbane
31391,Brisbane
31392,Perth
31393,Perth
31394,Sydney
31395,Sydney
31396,Sydney
31397,Melbourne
31398,Sydney
31399,Brisbane
31400,Brisbane
31401,Sydney
31402,Brisbane
31403,Perth
31404,Brisbane
31405,Sydney
31406,Sydney
31407,Brisbane
31408,Melbourne
31409,Perth
31410,Sydney
31411,Melbourne
31412,Brisbane
31413,Sydney
31414,Melbourne
31415,Melbourne
31416,Melbourne
31417,Sydney
31418,Melbourne
31419,Perth
31420,Melbourne
31421,Melbourne
31422,Sydney
31423,Sydney
31424,Brisbane
31425,Brisbane
31426,Brisbane
31427,Melbourne
31428,Sydney
31429,Brisbane
31430,Perth
31431,Brisbane
31432,Brisbane
31433,Brisbane
31434,Sydney
31435,Perth
31436,Melbourne
31437,Sydney
31438,Melbourne
31439,Brisbane
31440,Melbourne
31441,Melbourne
31442,Perth
31443,Brisbane
31444,Melbourne
31445,Perth
31446,Perth
31447,Brisbane
31448,Melbourne
31449,Perth
31450,Brisbane
31451,Melbourne
31452,Brisbane
31453,Melbourne
31454,Sydney
31455,Brisbane
31456,Brisbane
31457,Melbourne
31458,Melbourne
31459,Brisbane
31460,Brisbane
31461,Perth
31462,Brisbane
31463,Brisbane
31464,Brisbane
31465,Sydney
31466,Melbourne
31467,Sydney
31468,Brisbane
31469,Perth
31470,Melbourne
31471,Brisbane
31472,Perth
31473,Perth
31474,Brisbane
31475,Perth
31476,Sydney
31477,Sydney
31478,Brisbane
31479,Melbourne
31480,Brisbane
31481,Sydney
31482,Perth
31483,Melbourne
31484,Perth
31485,Brisbane
31486,Brisbane
31487,Brisbane
31488,Sydney
31489,Brisbane
31490,Brisbane
31491,Melbourne
31492,Perth
31493,Brisbane
31494,Brisbane
31495,Sydney
31496,Sydney
31497,Perth
31498,Melbourne
31499,Brisbane
31500,Melbourne
31501,Sydney
31502,Perth
31503,Perth
31504,Brisbane
31505,Sydney
31506,Brisbane
31507,Sydney
31508,Sydney
31509,Melbourne
31510,Brisbane
31511,Melbourne
31512,Perth
31513,Melbourne
31514,Brisbane
31515,Perth
31516,Sydney
31517,Sydney
31518,Brisbane
31519,Sydney
31520,Brisbane
31521,Perth
31522,Perth
31523,Melbourne
31524,Sydney
31525,Perth
31526,Sydney
31527,Brisbane
31528,Perth
31529,Sydney
31530,Perth
31531,Sydney
31532,Perth
31533,Melbourne
31534,Perth
31535,Sydney
31536,Perth
31537,Sydney
31538,Brisbane
31539,Sydney
31540,Brisbane
31541,Sydney
31542,Perth
31543,Brisbane
31544,Perth
31545,Melbourne
31546,Brisbane
31547,Perth
31548,Sydney
31549,Sydney
31550,Melbourne
31551,Brisbane
31552,Sydney
31553,Brisbane
31554,Brisbane
31555,Brisbane
31556,Melbourne
31557,Brisbane
31558,Perth
31559,Brisbane
31560,Perth
31561,Brisbane
31562,Perth
31563,Melbourne
31564,Brisbane
31565,Perth
31566,Brisbane
31567,Brisbane
31568,Brisbane
31569,Perth
31570,Brisbane
31571,Perth
31572,Sydney
31573,Perth
31574,Perth
31575,Melbourne
31576,Melbourne
31577,Melbourne
31578,Brisbane
31579,Melbourne
31580,Melbourne
31581,Melbourne
31582,Brisbane
31583,Perth
31584,Brisbane
31585,Brisbane
31586,Melbourne
31587,Brisbane
31588,Brisbane
31589,Sydney
31590,Sydney
31591,Sydney
31592,Sydney
31593,Brisbane
31594,Melbourne
31595,Perth
31596,Brisbane
31597,Sydney
31598,Brisbane
31599,Sydney
31600,Sydney
31601,Perth
31602,Sydney
31603,Brisbane
31604,Brisbane
31605,Brisbane
31606,Sydney
31607,Sydney
31608,Sydney
31609,Perth
31610,Melbourne
31611,Sydney
31612,Sydney
31613,Brisbane
31614,Perth
31615,Melbourne
31616,Brisbane
31617,Brisbane
31618,Perth
31619,Brisbane
31620,Sydney
31621,Sydney
31622,Brisbane
31623,Perth
31624,Sydney
31625,Perth
31626,Brisbane
31627,Sydney
31628,Melbourne
31629,Perth
31630,Melbourne
31631,Brisbane
31632,Brisbane
31633,Melbourne
31634,Melbourne
31635,Melbourne
31636,Sydney
31637,Melbourne
31638,Brisbane
31639,Sydney
31640,Perth
31641,Sydney
31642,Perth
31643,Sydney
31644,Brisbane
31645,Sydney
31646,Brisbane
31647,Perth
31648,Perth
31649,Brisbane
31650,Melbourne
31651,Melbourne
31652,Brisbane
31653,Brisbane
31654,Sydney
31655,Sydney
31656,Melbourne
31657,Sydney
31658,Perth
31659,Brisbane
31660,Sydney
31661,Melbourne
31662,Sydney
31663,Sydney
31664,Sydney
31665,Brisbane
31666,Perth
31667,Melbourne
31668,Brisbane
31669,Sydney
31670,Melbourne
31671,Perth
31672,Perth
31673,Melbourne
31674,Brisbane
31675,Melbourne
31676,Melbourne
31677,Perth
31678,Brisbane
31679,Melbourne
31680,Brisbane
31681,Sydney
31682,Perth
31683,Perth
31684,Brisbane
31685,Brisbane
31686,Brisbane
31687,Sydney
31688,Brisbane
31689,Brisbane
31690,Sydney
31691,Brisbane
31692,Perth
31693,Brisbane
31694,Brisbane
31695,Brisbane
31696,Melbourne
31697,Brisbane
31698,Brisbane
31699,Sydney
31700,Brisbane
